timestamp,fileformat,filename,height,width,filedata,calibrated_sensor_token,token,ego_pose_token,sample_token,is_key_frame,next,prev,count,distance_to_closest_keyframe
1755778948.887661,npy,samples/MICARRAY/rosbag__MICARRAY__1755778948887660.npy,0,0,"[[ -0.67051697   1.23805237   0.03694153 ...  -4.45579529  -3.47566223
    3.77833557]
 [ -0.74339294   1.260849     0.03105164 ...  -4.52050781  -3.50790405
    3.72589111]
 [ -0.76422119   1.2505188    0.0234375  ...  -4.58584595  -3.59353638
    3.67759705]
 ...
 [ -7.30296326 -10.89985657  -1.3651123  ...  -1.38543701   5.81791687
    3.53945923]
 [ -7.43652344 -10.92488098  -1.33837891 ...  -1.39541626   5.84431458
    3.57446289]
 [ -7.52183533 -10.95082092  -1.33404541 ...  -1.39225769   5.86160278
    3.63771057]]",12bd54704507014d6d9aa85f62443120,ca195f4ae9421013714fa35f8230ce3a,002663f8-6c40-4cc8-b790-a56b34eb0b5b,82eda0732baaebdefce58d432292d09f,False,1c666c5cf26db2e9af4757dfc4d1cb9c,e17a764b2638cae32dd7c79340e542ec,2,0.08740592002868652
1755778948.900273,pcd.bin,samples/LIDAR_TOP/rosbag__LIDAR_TOP__1755778948900273.pcd.bin,0,0,"[[-38.151985    -0.6108028   17.378254     0.           0.        ]
 [-37.793343    -0.36581078  17.237751     0.           0.        ]
 [-38.026966    -0.12715586  17.330643     0.           0.        ]
 ...
 [ -3.6729798   -0.12829857   0.13366449   0.           0.        ]
 [ -3.6662688   -0.09894002   0.13670146   0.           0.        ]
 [ -3.679923    -0.06997189   0.13187635   0.           0.        ]]",c6033e509fb7da9fade41888057ef650,a6df3aa7296c840ec5d8045f58bced7b,002663f8-6c40-4cc8-b790-a56b34eb0b5b,863439d2f3613189ceb82eb86a60b566,False,3e92082598ef39b60b89bfb0d023eab6,eb6d6b2dc95659775efb7f4faeaa7ffa,2,0.09981298446655273
1755778948.901264,npy,samples/MICARRAY/rosbag__MICARRAY__1755778948901264.npy,0,0,"[[  4.57681274   1.99508667   0.77767944 ...  -6.39938354  -0.29663086
   -1.24211121]
 [  4.58210754   1.91801453   0.79618835 ...  -6.31809998  -0.24272156
   -1.16416931]
 [  4.63735962   1.91119385   0.79037476 ...  -6.23091125  -0.29484558
   -1.12489319]
 ...
 [-13.53573608  10.17889404  -0.67427063 ...  -1.83097839   2.6762085
   -7.63827515]
 [-13.44866943  10.23249817  -0.69422913 ...  -1.84037781   2.70793152
   -7.69898987]
 [-13.34870911  10.32359314  -0.67741394 ...  -1.78721619   2.72181702
   -7.73960876]]",12bd54704507014d6d9aa85f62443120,1c666c5cf26db2e9af4757dfc4d1cb9c,002663f8-6c40-4cc8-b790-a56b34eb0b5b,863439d2f3613189ceb82eb86a60b566,False,aac513728781c9f2ce2d76818f31c46c,ca195f4ae9421013714fa35f8230ce3a,2,0.09882211685180664
1755778948.917014,npy,samples/MICARRAY/rosbag__MICARRAY__1755778948917014.npy,0,0,"[[ 9.75440979 -9.43836975  2.19963074 ... -5.53663635  5.21238708
  -5.43341064]
 [ 9.90809631 -9.29118347  2.14077759 ... -5.42930603  5.19026184
  -5.36955261]
 [10.09710693 -9.06919861  2.09719849 ... -5.33158875  5.20301819
  -5.29577637]
 ...
 [ 1.28416443  2.78768921  0.43835449 ... -6.39282227 -0.66954041
   5.77415466]
 [ 1.17536926  2.71104431  0.39074707 ... -6.33840942 -0.72593689
   5.74028015]
 [ 1.11695862  2.69485474  0.36907959 ... -6.37806702 -0.76072693
   5.69459534]]",12bd54704507014d6d9aa85f62443120,aac513728781c9f2ce2d76818f31c46c,002663f8-6c40-4cc8-b790-a56b34eb0b5b,863439d2f3613189ceb82eb86a60b566,False,ad546637bbb68d3e1bae17fcbf5e8c14,1c666c5cf26db2e9af4757dfc4d1cb9c,2,0.08307218551635742
1755778949.000086,pcd.bin,samples/LIDAR_TOP/rosbag__LIDAR_TOP__1755778949000086.pcd.bin,0,0,"[[-38.220848    -0.6118712   17.405323     0.           0.        ]
 [-39.350754     0.11758605  17.852757     0.           0.        ]
 [-40.989326     0.38150385  18.499372     0.           0.        ]
 ...
 [ -3.6888509   -0.12872696   0.12758958   0.           0.        ]
 [ -3.6933484   -0.09950522   0.12633944   0.           0.        ]
 [ -3.6845927   -0.07004078   0.13009012   0.           0.        ]]",c6033e509fb7da9fade41888057ef650,3e92082598ef39b60b89bfb0d023eab6,002663f8-6c40-4cc8-b790-a56b34eb0b5b,863439d2f3613189ceb82eb86a60b566,True,ef08e6d929d27a4d869bf7eed1f68c71,a6df3aa7296c840ec5d8045f58bced7b,2,0.0
1755778949.036885,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949036884.npy,0,0,"[[-0.48275757 -5.65621948 -3.97573853 ...  4.23217773  0.97454834
  -2.45272827]
 [-0.45039368 -5.77101135 -3.90679932 ...  4.29089355  0.93331909
  -2.38015747]
 [-0.48377991 -5.89694214 -3.84671021 ...  4.36369324  0.95010376
  -2.37031555]
 ...
 [ 2.63659668 -3.02580261  1.59887695 ...  4.6975708   2.49598694
   2.74395752]
 [ 2.63665771 -3.0269165   1.59439087 ...  4.7472229   2.49874878
   2.75166321]
 [ 2.53433228 -3.01287842  1.56547546 ...  4.76615906  2.47909546
   2.75305176]]",12bd54704507014d6d9aa85f62443120,ad546637bbb68d3e1bae17fcbf5e8c14,002663f8-6c40-4cc8-b790-a56b34eb0b5b,863439d2f3613189ceb82eb86a60b566,False,0f7ee4cbdb5ab8fbbec2fc4883ec4cfd,aac513728781c9f2ce2d76818f31c46c,2,0.036798954010009766
1755778949.053138,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949053138.npy,0,0,"[[ 3.0816803  -2.25260925  0.62362671 ...  0.39456177  0.80619812
   8.31288147]
 [ 3.15748596 -2.20417786  0.64750671 ...  0.41030884  0.78897095
   8.27412415]
 [ 3.21157837 -2.09188843  0.68452454 ...  0.43249512  0.82090759
   8.21939087]
 ...
 [-0.35420227 -4.01507568  1.61071777 ...  0.86477661 -1.74266052
  -4.13380432]
 [-0.38793945 -3.90135193  1.54966736 ...  0.85220337 -1.73597717
  -4.23629761]
 [-0.39517212 -3.82946777  1.45037842 ...  0.8686676  -1.76303101
  -4.32810974]]",12bd54704507014d6d9aa85f62443120,0f7ee4cbdb5ab8fbbec2fc4883ec4cfd,002663f8-6c40-4cc8-b790-a56b34eb0b5b,863439d2f3613189ceb82eb86a60b566,False,9a55a8b84d2c034107392503b413ce60,ad546637bbb68d3e1bae17fcbf5e8c14,2,0.05305194854736328
1755778949.063048,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949063048.npy,0,0,"[[ 4.36227417 -2.84559631 -1.89628601 ...  2.55609131 -3.99357605
  -5.38142395]
 [ 4.45639038 -2.93276978 -1.8013916  ...  2.64761353 -4.03677368
  -5.37075806]
 [ 4.56124878 -2.99043274 -1.78533936 ...  2.70161438 -4.03491211
  -5.35217285]
 ...
 [ 7.1806488  -9.20014954 -0.0753479  ...  1.8677063   5.56259155
  -1.76152039]
 [ 7.06329346 -9.09515381 -0.08984375 ...  1.81607056  5.54684448
  -1.78863525]
 [ 6.96354675 -8.91012573 -0.09443665 ...  1.73338318  5.53250122
  -1.84275818]]",12bd54704507014d6d9aa85f62443120,9a55a8b84d2c034107392503b413ce60,002663f8-6c40-4cc8-b790-a56b34eb0b5b,863439d2f3613189ceb82eb86a60b566,False,ce2e19f9670047ea253c84d33513edd3,0f7ee4cbdb5ab8fbbec2fc4883ec4cfd,2,0.06296181678771973
1755778949.099937,pcd.bin,samples/LIDAR_TOP/rosbag__LIDAR_TOP__1755778949099937.pcd.bin,0,0,"[[-40.553806    -0.6480675   18.322412     0.           0.        ]
 [-41.300907    -0.3986392   18.616625     0.           0.        ]
 [-40.713768    -0.13576454  18.386938     0.           0.        ]
 ...
 [ -3.6841826   -0.12860096   0.12937617   0.           0.        ]
 [ -3.6662688   -0.09894002   0.13670146   0.           0.        ]
 [ -3.658444    -0.06965501   0.1400938    0.           0.        ]]",c6033e509fb7da9fade41888057ef650,ef08e6d929d27a4d869bf7eed1f68c71,002663f8-6c40-4cc8-b790-a56b34eb0b5b,863439d2f3613189ceb82eb86a60b566,False,259f000cdca10036245ba438a2195899,3e92082598ef39b60b89bfb0d023eab6,2,0.09985089302062988
1755778949.153118,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949153118.npy,0,0,"[[ 1.03613281 -2.3886261  -0.3899231  ...  0.60714722 -0.65054321
  -3.81887817]
 [ 1.01721191 -2.36401367 -0.44975281 ...  0.54573059 -0.61112976
  -3.83851624]
 [ 1.03144836 -2.24172974 -0.51963806 ...  0.4765625  -0.62808228
  -3.91885376]
 ...
 [ 3.00976562  2.69250488  3.30969238 ... -7.67431641 -2.45487976
  -1.03173828]
 [ 3.02911377  2.73564148  3.22299194 ... -7.74620056 -2.4155426
  -0.96908569]
 [ 3.0071106   2.86196899  3.18107605 ... -7.80163574 -2.37205505
  -0.88822937]]",12bd54704507014d6d9aa85f62443120,ce2e19f9670047ea253c84d33513edd3,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f3f416d29a193c0a95ab8884039afcb0,False,55ffd9074bb92a3af8e35e2b924f3228,9a55a8b84d2c034107392503b413ce60,2,0.046996116638183594
1755778949.176129,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949176129.npy,0,0,"[[  0.90539551   2.98622131   0.95503235 ...   1.98820496  -1.22337341
  -18.3515625 ]
 [  0.81056213   2.68081665   0.97319031 ...   1.98602295  -1.17797852
  -18.36006165]
 [  0.72663879   2.2938385    0.96278381 ...   1.95861816  -1.16319275
  -18.38734436]
 ...
 [  0.39637756   6.75346375   1.72285461 ...  -0.60273743  -9.40153503
   10.27685547]
 [  0.38865662   6.83525085   1.70828247 ...  -0.67649841  -9.39839172
   10.30110168]
 [  0.33242798   6.90895081   1.69657898 ...  -0.6962738   -9.41412354
   10.38323975]]",12bd54704507014d6d9aa85f62443120,55ffd9074bb92a3af8e35e2b924f3228,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f3f416d29a193c0a95ab8884039afcb0,False,692f606b7d2543ea25c07acd3222a8dc,ce2e19f9670047ea253c84d33513edd3,2,0.023984909057617188
1755778949.200114,pcd.bin,samples/LIDAR_TOP/rosbag__LIDAR_TOP__1755778949200114.pcd.bin,0,0,"[[-41.889183    -0.6687861   18.847353     0.           0.        ]
 [-35.080547     0.550435    16.178362     0.           0.        ]
 [-35.300194     0.7779241   16.267849     0.           0.        ]
 ...
 [ -3.6608424   -0.12797093   0.13831007   0.           0.        ]
 [ -3.6550636   -0.09870615   0.1409893    0.           0.        ]
 [ -3.6463032   -0.0694759    0.14473844   0.           0.        ]]",c6033e509fb7da9fade41888057ef650,259f000cdca10036245ba438a2195899,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f3f416d29a193c0a95ab8884039afcb0,True,bd5873bbcbc5c6a3c0c742cfc36bbb09,ef08e6d929d27a4d869bf7eed1f68c71,2,0.0
1755778949.271794,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949271793.npy,0,0,"[[-3.50759888 -3.32035828  0.33786011 ... -2.11158752 -4.73382568
  -2.41674805]
 [-3.49690247 -3.29556274  0.37789917 ... -2.23008728 -4.70536804
  -2.35813904]
 [-3.50190735 -3.24021912  0.42359924 ... -2.31402588 -4.73736572
  -2.33564758]
 ...
 [-0.57977295 -1.83151245  0.36012268 ... -1.3140564   3.73646545
  -5.43202209]
 [-0.63858032 -1.97999573  0.34230042 ... -1.3212738   3.85383606
  -5.49505615]
 [-0.69139099 -2.1104126   0.36216736 ... -1.31483459  3.89822388
  -5.51753235]]",12bd54704507014d6d9aa85f62443120,692f606b7d2543ea25c07acd3222a8dc,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f3f416d29a193c0a95ab8884039afcb0,False,913380ddfaf6efa2fdbd103980b392c3,55ffd9074bb92a3af8e35e2b924f3228,2,0.07168006896972656
1755778949.283247,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949283247.npy,0,0,"[[-0.78251648 -2.71902466  0.12669373 ... -4.28056335  8.02130127
  -0.86422729]
 [-0.79794312 -2.82585144  0.12934875 ... -4.3469696   8.04637146
  -0.87464905]
 [-0.80673218 -2.91140747  0.09118652 ... -4.38731384  8.00614929
  -0.8742218 ]
 ...
 [-5.74220276 -1.57440186 -0.03260803 ... -4.03108215 -2.49716187
   1.15267944]
 [-5.73587036 -1.6656189  -0.04852295 ... -3.79985046 -2.46578979
   1.21513367]
 [-5.72740173 -1.70172119 -0.07492065 ... -3.64532471 -2.35972595
   1.28918457]]",12bd54704507014d6d9aa85f62443120,913380ddfaf6efa2fdbd103980b392c3,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f3f416d29a193c0a95ab8884039afcb0,False,de51a65aa7f527e7a2036cbe15352f35,692f606b7d2543ea25c07acd3222a8dc,2,0.08313298225402832
1755778949.294052,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949294051.npy,0,0,"[[-3.06843567 -0.23991394 -0.87553406 ... -0.80628967 -3.69784546
   4.26260376]
 [-3.08790588 -0.22233582 -0.87461853 ... -0.77027893 -3.71281433
   4.19706726]
 [-3.1905365  -0.18309021 -0.8807373  ... -0.72666931 -3.71188354
   4.15408325]
 ...
 [ 1.35414124 -1.37849426 -0.57403564 ... -9.81344604  6.10046387
   9.1652832 ]
 [ 1.40220642 -1.29873657 -0.60639954 ... -9.79502869  6.14949036
   9.21942139]
 [ 1.52835083 -1.21272278 -0.58885193 ... -9.71707153  6.19204712
   9.32150269]]",12bd54704507014d6d9aa85f62443120,de51a65aa7f527e7a2036cbe15352f35,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f3f416d29a193c0a95ab8884039afcb0,False,821b5fa88c71a04fbea1df86a1266b64,913380ddfaf6efa2fdbd103980b392c3,2,0.09393787384033203
1755778949.300439,pcd.bin,samples/LIDAR_TOP/rosbag__LIDAR_TOP__1755778949300439.pcd.bin,0,0,"[[-42.566647    -0.67929703  19.113663     0.           0.        ]
 [-43.699654     0.13041998  19.56267      0.           0.        ]
 [-35.905476     0.33520794  16.500204     0.           0.        ]
 ...
 [ -3.6748462   -0.12834895   0.13294983   0.           0.        ]
 [ -3.6550636   -0.09870615   0.1409893    0.           0.        ]
 [ -3.6472368   -0.06948968   0.14438117   0.           0.        ]]",c6033e509fb7da9fade41888057ef650,bd5873bbcbc5c6a3c0c742cfc36bbb09,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f800fe101ded83dc32f5c1a3e04d3f1d,False,ab96158241d5c2acf3b0353ce6a16e1c,259f000cdca10036245ba438a2195899,2,0.09979915618896484
1755778949.304762,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949304762.npy,0,0,"[[ 3.42503357  1.54420471 -1.72125244 ...  1.73254395  4.7350769
  -2.85105896]
 [ 3.38955688  1.54624939 -1.69934082 ...  1.72625732  4.76557922
  -2.87745667]
 [ 3.37582397  1.47154236 -1.72767639 ...  1.71051025  4.79724121
  -2.95269775]
 ...
 [ 1.41090393  1.92817688  2.1756897  ...  7.27470398 -0.69485474
   3.47174072]
 [ 1.28111267  1.93525696  2.15686035 ...  7.3261261  -0.62678528
   3.40197754]
 [ 1.13708496  1.91021729  2.11898804 ...  7.36860657 -0.59536743
   3.29658508]]",12bd54704507014d6d9aa85f62443120,821b5fa88c71a04fbea1df86a1266b64,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f800fe101ded83dc32f5c1a3e04d3f1d,False,06539cdf58c2b8870ca6ff07be14a0d3,de51a65aa7f527e7a2036cbe15352f35,2,0.09547615051269531
1755778949.382694,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949382693.npy,0,0,"[[-1.27331543 -0.20428467 -3.77867126 ... -0.16049194 -0.95449829
  -1.91734314]
 [-1.18473816 -0.2131958  -3.74766541 ... -0.18467712 -1.00415039
  -1.88969421]
 [-1.14811707 -0.30368042 -3.77236938 ... -0.21624756 -1.04701233
  -1.84832764]
 ...
 [ 1.59477234  1.72821045  3.63545227 ... -0.69584656  5.01715088
  -5.86523438]
 [ 1.53512573  1.75668335  3.77722168 ... -0.67164612  5.00007629
  -5.87120056]
 [ 1.51890564  1.79553223  3.87266541 ... -0.61949158  5.02145386
  -5.85353088]]",12bd54704507014d6d9aa85f62443120,06539cdf58c2b8870ca6ff07be14a0d3,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f800fe101ded83dc32f5c1a3e04d3f1d,False,189737d733491c35bf7ebf0ccf150503,821b5fa88c71a04fbea1df86a1266b64,2,0.017544031143188477
1755778949.392784,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949392784.npy,0,0,"[[-2.80126953  2.06277466  0.14624023 ... -2.63218689  2.88645935
  -0.46350098]
 [-2.76628113  2.06411743  0.20690918 ... -2.66552734  2.88078308
  -0.45840454]
 [-2.70570374  2.05302429  0.31788635 ... -2.72047424  2.84498596
  -0.49382019]
 ...
 [-1.5039978   2.45283508 -0.65698242 ... -2.1608429  -3.44078064
  11.25764465]
 [-1.52696228  2.46749878 -0.69709778 ... -2.18791199 -3.45866394
  11.12719727]
 [-1.52087402  2.45401001 -0.71324158 ... -2.24452209 -3.46307373
  11.04946899]]",12bd54704507014d6d9aa85f62443120,189737d733491c35bf7ebf0ccf150503,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f800fe101ded83dc32f5c1a3e04d3f1d,False,7acc62c9e4eee7b7c10d9aea6142dde1,06539cdf58c2b8870ca6ff07be14a0d3,2,0.00745391845703125
1755778949.400238,pcd.bin,samples/LIDAR_TOP/rosbag__LIDAR_TOP__1755778949400238.pcd.bin,0,0,"[[-42.472656    -0.67783886  19.076717     0.           0.        ]
 [-36.404278     0.33975023  16.696352     0.           0.        ]
 [-36.58984      0.57347083  16.77198      0.           0.        ]
 ...
 [ -3.655241    -0.12781973   0.14045405   0.           0.        ]
 [ -3.6672025   -0.09895951   0.13634408   0.           0.        ]
 [ -3.6360302   -0.06932435   0.14866841   0.           0.        ]]",c6033e509fb7da9fade41888057ef650,ab96158241d5c2acf3b0353ce6a16e1c,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f800fe101ded83dc32f5c1a3e04d3f1d,True,a7df18bf083d36c8643858d207879829,bd5873bbcbc5c6a3c0c742cfc36bbb09,2,0.0
1755778949.500033,pcd.bin,samples/LIDAR_TOP/rosbag__LIDAR_TOP__1755778949500033.pcd.bin,0,0,"[[-43.085907    -0.6873535   19.317787     0.           0.        ]
 [-43.04957     -0.41500545  19.304049     0.           0.        ]
 [-43.934174     0.13111201  19.65488      0.           0.        ]
 ...
 [ -3.6477714   -0.12761813   0.14331281   0.           0.        ]
 [ -3.6522617   -0.09864768   0.14206111   0.           0.        ]
 [ -3.6528401   -0.06957234   0.14223742   0.           0.        ]]",c6033e509fb7da9fade41888057ef650,a7df18bf083d36c8643858d207879829,002663f8-6c40-4cc8-b790-a56b34eb0b5b,f800fe101ded83dc32f5c1a3e04d3f1d,False,2d85e9237c4ee75f41a9c646ef03e7b2,ab96158241d5c2acf3b0353ce6a16e1c,2,0.09979486465454102
1755778949.510128,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949510128.npy,0,0,"[[ 2.16505432 -1.21852112  0.04510498 ... -1.19308472 -0.37117004
  -3.48783875]
 [ 2.28778076 -1.10054016  0.02084351 ... -1.26307678 -0.39451599
  -3.51773071]
 [ 2.3359375  -1.03022766  0.03149414 ... -1.31028748 -0.3775177
  -3.57763672]
 ...
 [-0.52030945  3.53691101  2.25311279 ...  4.06770325 -1.79806519
  -1.27894592]
 [-0.43461609  3.66087341  2.24359131 ...  4.0508728  -1.78186035
  -1.24325562]
 [-0.36090088  3.72132874  2.21580505 ...  4.05270386 -1.79124451
  -1.20088196]]",12bd54704507014d6d9aa85f62443120,7acc62c9e4eee7b7c10d9aea6142dde1,002663f8-6c40-4cc8-b790-a56b34eb0b5b,cc1cf2ab054f0c5cabcac3ce755cd9e8,False,07d0d8a79dff10f7b86a6178c162be92,189737d733491c35bf7ebf0ccf150503,2,0.08985304832458496
1755778949.531586,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949531586.npy,0,0,"[[-5.36836243 -2.09318542  0.60284424 ...  1.33422852 -4.01750183
  -0.51991272]
 [-5.38372803 -2.16267395  0.58520508 ...  1.32354736 -3.99520874
  -0.47998047]
 [-5.47137451 -2.17965698  0.54962158 ...  1.27531433 -3.98750305
  -0.41757202]
 ...
 [ 1.39537048 -3.12902832  2.04804993 ...  2.90907288 -1.66600037
   1.36763   ]
 [ 1.35542297 -3.12815857  1.99935913 ...  2.98118591 -1.69384766
   1.38540649]
 [ 1.25669861 -3.15060425  1.93574524 ...  3.04962158 -1.72344971
   1.41905212]]",12bd54704507014d6d9aa85f62443120,07d0d8a79dff10f7b86a6178c162be92,002663f8-6c40-4cc8-b790-a56b34eb0b5b,cc1cf2ab054f0c5cabcac3ce755cd9e8,False,7e79955529e835f1437bc7268e470bee,7acc62c9e4eee7b7c10d9aea6142dde1,2,0.06839513778686523
1755778949.553996,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949553995.npy,0,0,"[[ 3.73757935 -3.88047791 -0.75918579 ...  2.84179688 -0.59861755
  -0.34910583]
 [ 3.76203918 -3.86228943 -0.76965332 ...  2.83349609 -0.59838867
  -0.32398987]
 [ 3.79795837 -3.89576721 -0.73524475 ...  2.84326172 -0.63659668
  -0.31008911]
 ...
 [ 0.20368958  0.77444458  0.31872559 ...  5.76832581  2.25056458
  -4.01875305]
 [ 0.21702576  0.79232788  0.34732056 ...  5.77558899  2.24960327
  -4.08920288]
 [ 0.2130127   0.80027771  0.3659668  ...  5.79684448  2.21598816
  -4.10418701]]",12bd54704507014d6d9aa85f62443120,7e79955529e835f1437bc7268e470bee,002663f8-6c40-4cc8-b790-a56b34eb0b5b,cc1cf2ab054f0c5cabcac3ce755cd9e8,False,23d399311a0d1d7bd0bd182543162081,07d0d8a79dff10f7b86a6178c162be92,2,0.04598498344421387
1755778949.599981,pcd.bin,samples/LIDAR_TOP/rosbag__LIDAR_TOP__1755778949599981.pcd.bin,0,0,"[[-43.825714    -0.69883174  19.60861      0.           0.        ]
 [-37.46143      0.34937724  17.112068     0.           0.        ]
 [-29.654547     0.65699404  14.04688      0.           0.        ]
 ...
 [ -3.6981874   -0.12897898   0.12401617   0.           0.        ]
 [ -3.7325678   -0.10032379   0.11133242   0.           0.        ]
 [ -3.7107425   -0.07042656   0.12008643   0.           0.        ]]",c6033e509fb7da9fade41888057ef650,2d85e9237c4ee75f41a9c646ef03e7b2,002663f8-6c40-4cc8-b790-a56b34eb0b5b,cc1cf2ab054f0c5cabcac3ce755cd9e8,True,608ae16cd6dc3cfea2269d902cb6fe30,a7df18bf083d36c8643858d207879829,2,0.0
1755778949.62558,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949625579.npy,0,0,"[[ -1.3324585    0.13162231   1.30870056 ...  -4.42964172   1.73918152
  -10.28282166]
 [ -1.24433899   0.15008545   1.30725098 ...  -4.40267944   1.71159363
  -10.24923706]
 [ -1.21398926   0.11756897   1.32121277 ...  -4.35945129   1.66101074
  -10.23847961]
 ...
 [  0.85998535  -0.60873413  -1.13783264 ...   1.90029907  -3.17724609
   -4.98678589]
 [  0.93386841  -0.57522583  -1.14988708 ...   1.89854431  -3.18022156
   -4.94438171]
 [  0.9566803   -0.53198242  -1.17663574 ...   1.86502075  -3.14772034
   -4.89988708]]",12bd54704507014d6d9aa85f62443120,23d399311a0d1d7bd0bd182543162081,002663f8-6c40-4cc8-b790-a56b34eb0b5b,cc1cf2ab054f0c5cabcac3ce755cd9e8,False,f02413d8ee1b56c25cf471ae8aff2ec2,7e79955529e835f1437bc7268e470bee,2,0.025599002838134766
1755778949.646645,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949646645.npy,0,0,"[[ 2.15634155  1.0827179  -1.83874512 ...  2.5962677   2.06803894
  -1.43040466]
 [ 2.18930054  1.09205627 -1.82440186 ...  2.68269348  2.07601929
  -1.46934509]
 [ 2.20783997  1.12153625 -1.82637024 ...  2.69577026  2.03598022
  -1.49572754]
 ...
 [ 2.68054199  2.78485107 -1.79986572 ... -2.06832886 -0.60047913
   3.41812134]
 [ 2.62322998  2.74255371 -1.82243347 ... -1.98161316 -0.56399536
   3.54533386]
 [ 2.62438965  2.66131592 -1.85694885 ... -1.94674683 -0.50933838
   3.69667053]]",12bd54704507014d6d9aa85f62443120,f02413d8ee1b56c25cf471ae8aff2ec2,002663f8-6c40-4cc8-b790-a56b34eb0b5b,cc1cf2ab054f0c5cabcac3ce755cd9e8,False,d63bdd86ea8fd13f03fe336be99e9d56,23d399311a0d1d7bd0bd182543162081,2,0.04666399955749512
1755778949.664811,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949664810.npy,0,0,"[[-5.73608398  0.19599915  0.74024963 ...  1.94859314  2.09521484
   2.93486023]
 [-5.70689392  0.20074463  0.76222229 ...  1.9463501   2.0634613
   2.89845276]
 [-5.75645447  0.23835754  0.84220886 ...  1.88549805  2.09771729
   2.78622437]
 ...
 [ 3.51318359  0.24490356  2.43847656 ... -4.7543335   3.25462341
  -8.73516846]
 [ 3.46208191  0.26119995  2.40701294 ... -4.78695679  3.22877502
  -8.77348328]
 [ 3.47346497  0.2318573   2.38276672 ... -4.86564636  3.13539124
  -8.74508667]]",12bd54704507014d6d9aa85f62443120,d63bdd86ea8fd13f03fe336be99e9d56,002663f8-6c40-4cc8-b790-a56b34eb0b5b,cc1cf2ab054f0c5cabcac3ce755cd9e8,False,fa22173ea59e1c4e61ede4c145bbd7f0,f02413d8ee1b56c25cf471ae8aff2ec2,2,0.06482982635498047
1755778949.700181,pcd.bin,samples/LIDAR_TOP/rosbag__LIDAR_TOP__1755778949700181.pcd.bin,0,0,"[[-37.849495     0.3529111   17.264668     0.           0.        ]
 [-38.21545      0.5982819   17.411348     0.           0.        ]
 [-29.683912     0.8472307   14.0615       0.           0.        ]
 ...
 [ -3.667378    -0.12814735   0.13580859   0.           0.        ]
 [ -3.6531959   -0.09866718   0.14170384   0.           0.        ]
 [ -3.655642    -0.06961368   0.14116573   0.           0.        ]]",c6033e509fb7da9fade41888057ef650,608ae16cd6dc3cfea2269d902cb6fe30,002663f8-6c40-4cc8-b790-a56b34eb0b5b,87962790121da72448fa625016288305,False,e1e3e11e71fc169d2f4f88e47f55833a,2d85e9237c4ee75f41a9c646ef03e7b2,2,0.10017895698547363
1755778949.742707,npy,samples/MICARRAY/rosbag__MICARRAY__1755778949742707.npy,0,0,"[[ 0.22032166 -0.3243866   0.26254272 ... -0.2190094   3.79244995
  -0.53630066]
 [ 0.20149231 -0.29273987  0.18760681 ... -0.27687073  3.86859131
  -0.51351929]
 [ 0.21148682 -0.33398438  0.11669922 ... -0.29203796  3.85925293
  -0.45927429]
 ...
 [ 1.04597473  2.49357605  3.14355469 ... -0.66584778  1.3742218
   1.25170898]
 [ 1.03756714  2.45951843  3.19172668 ... -0.61650085  1.39265442
   1.23233032]
 [ 1.02763367  2.42875671  3.21490479 ... -0.55569458  1.36912537
   1.25726318]]",12bd54704507014d6d9aa85f62443120,fa22173ea59e1c4e61ede4c145bbd7f0,002663f8-6c40-4cc8-b790-a56b34eb0b5b,87962790121da72448fa625016288305,False,6905c1668c7d9baee9cf9bafc500d74a,d63bdd86ea8fd13f03fe336be99e9d56,2,0.057652950286865234
